BEAT,SPEAKER,TEXT,TRAUMA_R,ENTROPY_H,BASELINE_B,ARRHYTHMIA_α,NEO_RIEMANNIAN_OP,CLINICAL_HEALTH_SCORE
915,STAGE,"A Fox, when one has caught her,",0.21,0.3,0.73,0.2,R,7/10
916,STAGE,"And such a Daughter,",0.21,0.3,0.73,0.2,R,7/10
917,STAGE,"Should sure to the Slaughter,",0.21,0.3,0.73,0.2,R,7/10
918,STAGE,"If my Cap would buy a Halter,",0.21,0.3,0.73,0.2,R,7/10
919,STAGE,So the Foole followes after.,0.21,0.3,0.73,0.2,R,7/10
920,STAGE,Exit,0.21,0.3,0.73,0.2,R,7/10
921,STAGE,"Gon. This man hath had good Counsell,",0.22,0.3,0.73,0.2,R,7/10
922,STAGE,A hundred Knights?,0.22,0.5,0.73,0.2,R,7/10
923,STAGE,"'Tis politike, and safe to let him keepe",0.22,0.3,0.73,0.2,R,7/10
924,STAGE,"At point a hundred Knights: yes, that on euerie dreame,",0.22,0.3,0.73,0.2,R,7/10
925,STAGE,"Each buz, each fancie, each complaint, dislike,",0.22,0.3,0.73,0.2,R,7/10
926,STAGE,"He may enguard his dotage with their powres,",0.22,0.3,0.73,0.2,R,7/10
927,STAGE,"And hold our liues in mercy. Oswald, I say",0.22,0.3,0.73,0.2,R,7/10
928,STAGE,"Alb. Well, you may feare too farre",0.22,0.3,0.73,0.2,R,7/10
929,STAGE,Gon. Safer then trust too farre;,0.22,0.3,0.73,0.2,R,7/10
930,STAGE,"Let me still take away the harmes I feare,",0.22,0.3,0.73,0.2,R,7/10
931,STAGE,"Not feare still to be taken. I know his heart,",0.22,0.3,0.73,0.2,R,7/10
932,STAGE,What he hath vtter'd I haue writ my Sister:,0.22,0.3,0.73,0.2,R,7/10
933,STAGE,"If she sustaine him, and his hundred Knights",0.22,0.3,0.73,0.2,R,7/10
934,STAGE,When I haue shew'd th' vnfitnesse.,0.22,0.3,0.73,0.2,R,7/10
935,STAGE,Enter Steward.,0.22,0.3,0.73,0.2,R,7/10
936,STAGE,How now Oswald?,0.22,0.5,0.73,0.2,R,7/10
937,STAGE,What haue you writ that Letter to my Sister?,0.22,0.5,0.73,0.2,R,7/10
938,STAGE,Stew. I Madam,0.32,0.3,0.73,0.2,L,6/10
939,STAGE,"Gon. Take you some company, and away to horse,",0.22,0.3,0.73,0.2,R,7/10
940,STAGE,"Informe her full of my particular feare,",0.22,0.3,0.73,0.2,R,7/10
941,STAGE,"And thereto adde such reasons of your owne,",0.22,0.3,0.73,0.2,R,7/10
942,STAGE,"As may compact it more. Get you gone,",0.22,0.3,0.72,0.2,R,7/10
943,STAGE,"And hasten your returne; no, no, my Lord,",0.22,0.3,0.72,0.2,R,7/10
944,STAGE,"This milky gentlenesse, and course of yours",0.22,0.3,0.72,0.2,R,7/10
945,STAGE,"Though I condemne not, yet vnder pardon",0.22,0.3,0.72,0.2,R,7/10
946,STAGE,"You are much more at task for want of wisedome,",0.22,0.3,0.72,0.2,R,7/10
947,STAGE,Then prais'd for harmefull mildnesse,0.22,0.3,0.72,0.2,R,7/10
948,STAGE,Alb. How farre your eies may pierce I cannot tell;,0.22,0.3,0.72,0.2,R,7/10
949,STAGE,"Striuing to better, oft we marre what's well",0.22,0.3,0.72,0.2,R,7/10
950,STAGE,Gon. Nay then-,0.22,0.3,0.72,0.2,R,7/10
951,STAGE,"Alb. Well, well, th' euent.",0.22,0.3,0.72,0.2,R,7/10
952,STAGE,Exeunt.,0.22,0.3,0.72,0.2,R,7/10
953,STAGE,Scena Quinta.,0.22,0.3,0.72,0.2,R,7/10
954,STAGE,"Enter Lear, Kent, Gentleman, and Foole.",0.22,0.3,0.72,0.2,R,7/10
955,STAGE,Lear. Go you before to Gloster with these Letters;,0.22,0.3,0.72,0.2,R,7/10
956,STAGE,acquaint my Daughter no further with any thing you,0.22,0.3,0.72,0.2,R,7/10
957,STAGE,"know, then comes from her demand out of the Letter,",0.22,0.3,0.72,0.2,R,7/10
958,STAGE,"if your Dilligence be not speedy, I shall be there afore",0.22,0.3,0.72,0.2,R,7/10
959,STAGE,you,0.22,0.3,0.72,0.2,R,7/10
960,STAGE,"Kent. I will not sleepe my Lord, till I haue deliuered",0.22,0.3,0.72,0.2,R,7/10
961,STAGE,your Letter.,0.22,0.3,0.72,0.2,R,7/10
962,STAGE,Enter.,0.22,0.3,0.72,0.2,R,7/10
963,STAGE,"Foole. If a mans braines were in's heeles, wert not in",0.22,0.3,0.72,0.2,R,7/10
964,STAGE,danger of kybes?,0.23,0.5,0.72,0.2,R,7/10
965,STAGE,Lear. I Boy,0.23,0.3,0.72,0.2,R,7/10
966,STAGE,"Foole. Then I prythee be merry, thy wit shall not go",0.23,0.3,0.72,0.2,R,7/10
967,STAGE,slip-shod,0.23,0.3,0.72,0.2,R,7/10
968,STAGE,"Lear. Ha, ha, ha",0.23,0.3,0.72,0.2,R,7/10
969,STAGE,"Fool. Shalt see thy other Daughter will vse thee kindly,",0.23,0.3,0.72,0.2,R,7/10
970,STAGE,"for though she's as like this, as a Crabbe's like an",0.23,0.3,0.72,0.2,R,7/10
971,STAGE,"Apple, yet I can tell what I can tell",0.23,0.3,0.72,0.2,R,7/10
972,STAGE,Lear. What can'st tell Boy?,0.23,0.5,0.72,0.2,R,7/10
973,STAGE,"Foole. She will taste as like this as, a Crabbe do's to a",0.23,0.3,0.72,0.2,R,7/10
974,STAGE,"Crab: thou canst, tell why ones nose stands i'th' middle",0.23,0.3,0.72,0.2,R,7/10
975,STAGE,on's face?,0.23,0.5,0.72,0.2,R,7/10
976,STAGE,Lear. No,0.23,0.3,0.72,0.2,R,7/10
977,STAGE,"Foole. Why to keepe ones eyes of either side 's nose,",0.23,0.3,0.71,0.2,R,7/10
978,STAGE,"that what a man cannot smell out, he may spy into",0.23,0.3,0.71,0.2,R,7/10
979,STAGE,Lear. I did her wrong,0.23,0.3,0.71,0.2,R,7/10
980,STAGE,Foole. Can'st tell how an Oyster makes his shell?,0.23,0.5,0.71,0.2,R,7/10
981,STAGE,Lear. No,0.23,0.3,0.71,0.2,R,7/10
982,STAGE,Foole. Nor I neither; but I can tell why a Snaile ha's,0.23,0.3,0.71,0.2,R,7/10
983,STAGE,a house,0.23,0.3,0.71,0.2,R,7/10
984,STAGE,Lear. Why?,0.23,0.5,0.71,0.2,R,7/10
985,STAGE,"Foole. Why to put's head in, not to giue it away to his",0.23,0.3,0.71,0.2,R,7/10
986,STAGE,"daughters, and leaue his hornes without a case",0.23,0.3,0.71,0.2,R,7/10
987,STAGE,"Lear. I will forget my Nature, so kind a Father? Be",0.23,0.5,0.71,0.2,R,7/10
988,STAGE,my Horsses ready?,0.23,0.5,0.71,0.2,R,7/10
989,STAGE,Foole. Thy Asses are gone about 'em; the reason why,0.23,0.3,0.71,0.2,R,7/10
990,STAGE,"the seuen Starres are no mo then seuen, is a pretty reason",0.23,0.3,0.71,0.2,R,7/10
991,STAGE,Lear. Because they are not eight,0.23,0.3,0.71,0.2,R,7/10
992,STAGE,"Foole. Yes indeed, thou would'st make a good Foole",0.23,0.3,0.71,0.2,R,7/10
993,STAGE,Lear. To tak't againe perforce; Monster Ingratitude!,0.23,0.45,0.71,0.2,R,7/10
994,STAGE,"Foole. If thou wert my Foole Nunckle, Il'd haue thee",0.23,0.3,0.71,0.2,R,7/10
995,STAGE,beaten for being old before thy time,0.23,0.3,0.71,0.2,R,7/10
996,STAGE,Lear. How's that?,0.23,0.5,0.71,0.2,R,7/10
997,STAGE,"Foole. Thou shouldst not haue bin old, till thou hadst",0.23,0.3,0.71,0.2,R,7/10
998,STAGE,bin wise,0.23,0.3,0.71,0.2,R,7/10
999,STAGE,"Lear. O let me not be mad, not mad sweet Heauen:",0.33,0.3,0.71,0.2,L,6/10
1000,STAGE,"keepe me in temper, I would not be mad. How now are",0.33,0.3,0.71,0.2,L,6/10
1001,STAGE,the Horses ready?,0.23,0.5,0.71,0.2,R,7/10
1002,STAGE,Gent. Ready my Lord,0.23,0.3,0.71,0.2,R,7/10
1003,STAGE,Lear. Come Boy,0.23,0.3,0.71,0.2,R,7/10
1004,STAGE,"Fool. She that's a Maid now, & laughs at my departure,",0.23,0.3,0.71,0.2,R,7/10
1005,STAGE,"Shall not be a Maid long, vnlesse things be cut shorter.",0.23,0.3,0.71,0.2,R,7/10
1006,STAGE,Exeunt.,0.23,0.3,0.71,0.2,R,7/10
1007,STAGE,Actus Secundus. Scena Prima.,0.24,0.3,0.71,0.2,R,7/10
1008,STAGE,"Enter Bastard, and Curan, seuerally.",0.24,0.3,0.71,0.2,R,7/10
1009,STAGE,Bast. Saue thee Curan,0.24,0.3,0.71,0.2,R,7/10
1010,STAGE,"Cur. And you Sir, I haue bin",0.24,0.3,0.71,0.2,R,7/10
1011,STAGE,"With your Father, and giuen him notice",0.24,0.3,0.7,0.2,R,7/10
1012,STAGE,"That the Duke of Cornwall, and Regan his Duchesse",0.24,0.3,0.7,0.2,R,7/10
1013,STAGE,Will be here with him this night,0.24,0.3,0.7,0.2,R,7/10
1014,STAGE,Bast. How comes that?,0.24,0.5,0.7,0.2,R,7/10
1015,STAGE,"Cur. Nay I know not, you haue heard of the newes abroad,",0.24,0.3,0.7,0.2,R,7/10
1016,STAGE,"I meane the whisper'd ones, for they are yet but",0.24,0.3,0.7,0.2,R,7/10
1017,STAGE,ear-kissing arguments,0.24,0.3,0.7,0.2,R,7/10
1018,STAGE,Bast. Not I: pray you what are they?,0.24,0.5,0.7,0.2,R,7/10
1019,STAGE,"Cur. Haue you heard of no likely Warres toward,",0.24,0.3,0.7,0.2,R,7/10
1020,STAGE,"'Twixt the Dukes of Cornwall, and Albany?",0.24,0.5,0.7,0.2,R,7/10
1021,STAGE,Bast. Not a word,0.24,0.3,0.7,0.2,R,7/10
1022,STAGE,"Cur. You may do then in time,",0.24,0.3,0.7,0.2,R,7/10
1023,STAGE,Fare you well Sir.,0.24,0.3,0.7,0.2,R,7/10
1024,STAGE,Enter.,0.24,0.3,0.7,0.2,R,7/10
1025,STAGE,"Bast. The Duke be here to night? The better best,",0.24,0.5,0.7,0.2,R,7/10
1026,STAGE,"This weaues it selfe perforce into my businesse,",0.24,0.3,0.7,0.2,R,7/10
1027,STAGE,"My Father hath set guard to take my Brother,",0.24,0.3,0.7,0.2,R,7/10
1028,STAGE,And I haue one thing of a queazie question,0.24,0.3,0.7,0.2,R,7/10
1029,STAGE,"Which I must act, Briefenesse, and Fortune worke.",0.24,0.3,0.7,0.2,R,7/10
1030,STAGE,Enter Edgar.,0.24,0.3,0.7,0.2,R,7/10
1031,STAGE,"Brother, a word, discend; Brother I say,",0.24,0.3,0.7,0.2,R,7/10
1032,STAGE,"My Father watches: O Sir, fly this place,",0.24,0.3,0.7,0.2,R,7/10
1033,STAGE,Intelligence is giuen where you are hid;,0.24,0.3,0.7,0.2,R,7/10
1034,STAGE,"You haue now the good aduantage of the night,",0.24,0.3,0.7,0.2,R,7/10
1035,STAGE,Haue you not spoken 'gainst the Duke of Cornewall?,0.24,0.5,0.7,0.2,R,7/10
1036,STAGE,"Hee's comming hither, now i'th' night, i'th' haste,",0.24,0.3,0.7,0.2,R,7/10
1037,STAGE,"And Regan with him, haue you nothing said",0.24,0.3,0.7,0.2,R,7/10
1038,STAGE,Vpon his partie 'gainst the Duke of Albany?,0.24,0.5,0.7,0.2,R,7/10
1039,STAGE,Aduise your selfe,0.24,0.3,0.7,0.2,R,7/10
1040,STAGE,"Edg. I am sure on't, not a word",0.24,0.3,0.7,0.2,R,7/10
1041,STAGE,"Bast. I heare my Father comming, pardon me:",0.24,0.3,0.7,0.2,R,7/10
1042,STAGE,"In cunning, I must draw my Sword vpon you:",0.24,0.3,0.7,0.2,R,7/10
1043,STAGE,"Draw, seeme to defend your selfe,",0.24,0.3,0.7,0.2,R,7/10
1044,STAGE,Now quit you well.,0.24,0.3,0.7,0.2,R,7/10
1045,STAGE,"Yeeld, come before my Father, light hoa, here,",0.24,0.3,0.69,0.2,R,7/10
1046,STAGE,"Fly Brother, Torches, Torches, so farewell.",0.24,0.3,0.69,0.2,R,7/10
1047,STAGE,Exit Edgar.,0.24,0.3,0.69,0.2,R,7/10
1048,STAGE,"Some blood drawne on me, would beget opinion",0.34,0.3,0.69,0.2,L,6/10
1049,STAGE,Of my more fierce endeauour. I haue seene drunkards,0.25,0.3,0.69,0.2,R,7/10
1050,STAGE,"Do more then this in sport; Father, Father,",0.25,0.3,0.69,0.2,R,7/10
1051,STAGE,"Stop, stop, no helpe?",0.25,0.5,0.69,0.2,R,7/10
1052,STAGE,"Enter Gloster, and Seruants with Torches.",0.25,0.3,0.69,0.2,R,7/10
1053,STAGE,"Glo. Now Edmund, where's the villaine?",0.25,0.5,0.69,0.2,R,7/10
1054,STAGE,"Bast. Here stood he in the dark, his sharpe Sword out,",0.25,0.3,0.69,0.2,R,7/10
1055,STAGE,"Mumbling of wicked charmes, coniuring the Moone",0.25,0.3,0.69,0.2,R,7/10
1056,STAGE,To stand auspicious Mistris,0.25,0.3,0.69,0.2,R,7/10
1057,STAGE,Glo. But where is he?,0.25,0.5,0.69,0.2,R,7/10
1058,STAGE,"Bast. Looke Sir, I bleed",0.25,0.3,0.69,0.2,R,7/10
1059,STAGE,"Glo. Where is the villaine, Edmund?",0.25,0.5,0.69,0.2,R,7/10
1060,STAGE,"Bast. Fled this way Sir, when by no meanes he could",0.25,0.3,0.69,0.2,R,7/10
1061,STAGE,"Glo. Pursue him, ho: go after. By no meanes, what?",0.25,0.5,0.69,0.2,R,7/10
1062,STAGE,"Bast. Perswade me to the murther of your Lordship,",0.25,0.3,0.69,0.2,R,7/10
1063,STAGE,"But that I told him the reuenging Gods,",0.25,0.3,0.69,0.2,R,7/10
1064,STAGE,"'Gainst Paricides did all the thunder bend,",0.25,0.3,0.69,0.2,R,7/10
1065,STAGE,"Spoke with how manifold, and strong a Bond",0.25,0.3,0.69,0.2,R,7/10
1066,STAGE,"The Child was bound to'th' Father; Sir in fine,",0.25,0.3,0.69,0.2,R,7/10
1067,STAGE,Seeing how lothly opposite I stood,0.25,0.3,0.69,0.2,R,7/10
1068,STAGE,"To his vnnaturall purpose, in fell motion",0.25,0.3,0.69,0.2,R,7/10
1069,STAGE,"With his prepared Sword, he charges home",0.25,0.3,0.69,0.2,R,7/10
1070,STAGE,"My vnprouided body, latch'd mine arme;",0.25,0.3,0.69,0.2,R,7/10
1071,STAGE,And when he saw my best alarum'd spirits,0.25,0.3,0.69,0.2,R,7/10
1072,STAGE,"Bold in the quarrels right, rouz'd to th' encounter,",0.25,0.3,0.69,0.2,R,7/10
1073,STAGE,"Or whether gasted by the noyse I made,",0.35,0.3,0.69,0.2,L,6/10
1074,STAGE,Full sodainely he fled,0.25,0.3,0.69,0.2,R,7/10
1075,STAGE,Glost. Let him fly farre:,0.25,0.3,0.69,0.2,R,7/10
1076,STAGE,Not in this Land shall he remaine vncaught,0.25,0.3,0.69,0.2,R,7/10
1077,STAGE,"And found; dispatch, the Noble Duke my Master,",0.25,0.3,0.69,0.2,R,7/10
1078,STAGE,"My worthy Arch and Patron comes to night,",0.25,0.3,0.69,0.2,R,7/10
1079,STAGE,"By his authoritie I will proclaime it,",0.25,0.3,0.68,0.2,R,7/10
1080,STAGE,"That he which finds him shall deserue our thankes,",0.25,0.3,0.68,0.2,R,7/10
1081,STAGE,Bringing the murderous Coward to the stake:,0.35,0.3,0.68,0.2,L,6/10
1082,STAGE,He that conceales him death,0.35,0.3,0.68,0.2,L,6/10
1083,STAGE,"Bast. When I disswaded him from his intent,",0.25,0.3,0.68,0.2,R,7/10
1084,STAGE,"And found him pight to doe it, with curst speech",0.25,0.3,0.68,0.2,R,7/10
1085,STAGE,"I threaten'd to discouer him; he replied,",0.25,0.3,0.68,0.2,R,7/10
1086,STAGE,"Thou vnpossessing Bastard, dost thou thinke,",0.25,0.3,0.68,0.2,R,7/10
1087,STAGE,"If I would stand against thee, would the reposall",0.25,0.3,0.68,0.2,R,7/10
1088,STAGE,"Of any trust, vertue, or worth in thee",0.25,0.3,0.68,0.2,R,7/10
1089,STAGE,"Make thy words faith'd? No, what should I denie,",0.25,0.5,0.68,0.2,R,7/10
1090,STAGE,My very Character) I'ld turne it all,0.25,0.3,0.68,0.2,R,7/10
1091,STAGE,"To thy suggestion, plot, and damned practise:",0.25,0.3,0.68,0.2,R,7/10
1092,STAGE,"And thou must make a dullard of the world,",0.26,0.3,0.68,0.2,R,7/10
1093,STAGE,If they not thought the profits of my death,0.36,0.3,0.68,0.2,L,6/10
1094,STAGE,Were very pregnant and potentiall spirits,0.26,0.3,0.68,0.2,R,7/10
1095,STAGE,To make thee seeke it.,0.26,0.3,0.68,0.2,R,7/10
1096,STAGE,Tucket within.,0.26,0.3,0.68,0.2,R,7/10
1097,STAGE,"Glo. O strange and fastned Villaine,",0.26,0.3,0.68,0.2,R,7/10
1098,STAGE,"Would he deny his Letter, said he?",0.26,0.5,0.68,0.2,R,7/10
1099,STAGE,"Harke, the Dukes Trumpets, I know not wher he comes;",0.26,0.3,0.68,0.2,R,7/10
1100,STAGE,"All Ports Ile barre, the villaine shall not scape,",0.26,0.3,0.68,0.2,R,7/10
1101,STAGE,"The Duke must grant me that: besides, his picture",0.26,0.3,0.68,0.2,R,7/10
1102,STAGE,"I will send farre and neere, that all the kingdome",0.26,0.3,0.68,0.2,R,7/10
1103,STAGE,"May haue due note of him, and of my land,",0.26,0.3,0.68,0.2,R,7/10
1104,STAGE,To make thee capable.,0.26,0.3,0.68,0.2,R,7/10
1105,STAGE,"Enter Cornewall, Regan, and Attendants.",0.26,0.3,0.68,0.2,R,7/10
1106,STAGE,"Corn. How now my Noble friend, since I came hither",0.26,0.3,0.68,0.2,R,7/10
1107,STAGE,"Reg. If it be true, all vengeance comes too short",0.26,0.3,0.68,0.2,R,7/10
1108,STAGE,Which can pursue th' offender; how dost my Lord?,0.26,0.5,0.68,0.2,R,7/10
1109,STAGE,"Glo. O Madam, my old heart is crack'd, it's crack'd",0.36,0.3,0.68,0.2,L,6/10
1110,STAGE,"Reg. What, did my Fathers Godsonne seeke your life?",0.26,0.5,0.68,0.2,R,7/10
1111,STAGE,"He whom my Father nam'd, your Edgar?",0.26,0.5,0.68,0.2,R,7/10
1112,STAGE,"Glo. O Lady, Lady, shame would haue it hid",0.26,0.3,0.68,0.2,R,7/10
1113,STAGE,Reg. Was he not companion with the riotous Knights,0.26,0.3,0.68,0.2,R,7/10
1114,STAGE,That tended vpon my Father?,0.26,0.5,0.67,0.2,R,7/10
1115,STAGE,"Glo. I know not Madam, 'tis too bad, too bad",0.36,0.3,0.67,0.2,L,6/10
1116,STAGE,"Bast. Yes Madam, he was of that consort",0.36,0.3,0.67,0.2,L,6/10
1117,STAGE,"Reg. No maruaile then, though he were ill affected,",0.26,0.3,0.67,0.2,R,7/10
1118,STAGE,"'Tis they haue put him on the old mans death,",0.36,0.3,0.67,0.2,L,6/10
1119,STAGE,To haue th' expence and wast of his Reuenues:,0.26,0.3,0.67,0.2,R,7/10
1120,STAGE,I haue this present euening from my Sister,0.26,0.3,0.67,0.2,R,7/10
1121,STAGE,"Beene well inform'd of them, and with such cautions,",0.26,0.3,0.67,0.2,R,7/10
1122,STAGE,"That if they come to soiourne at my house,",0.26,0.3,0.67,0.2,R,7/10
1123,STAGE,Ile not be there,0.26,0.3,0.67,0.2,R,7/10
1124,STAGE,"Cor. Nor I, assure thee Regan;",0.26,0.3,0.67,0.2,R,7/10
1125,STAGE,"Edmund, I heare that you haue shewne your Father",0.26,0.3,0.67,0.2,R,7/10
1126,STAGE,A Child-like Office,0.26,0.3,0.67,0.2,R,7/10
1127,STAGE,Bast. It was my duty Sir,0.26,0.3,0.67,0.2,R,7/10
1128,STAGE,"Glo. He did bewray his practise, and receiu'd",0.26,0.3,0.67,0.2,R,7/10
1129,STAGE,"This hurt you see, striuing to apprehend him",0.26,0.3,0.67,0.2,R,7/10
1130,STAGE,Cor. Is he pursued?,0.26,0.5,0.67,0.2,R,7/10
1131,STAGE,Glo. I my good Lord,0.26,0.3,0.67,0.2,R,7/10
1132,STAGE,"Cor. If he be taken, he shall neuer more",0.26,0.3,0.67,0.2,R,7/10
1133,STAGE,"Be fear'd of doing harme, make your owne purpose,",0.26,0.3,0.67,0.2,R,7/10
1134,STAGE,"How in my strength you please: for you Edmund,",0.26,0.3,0.67,0.2,R,7/10
1135,STAGE,Whose vertue and obedience doth this instant,0.27,0.3,0.67,0.2,R,7/10
1136,STAGE,"So much commend it selfe, you shall be ours,",0.27,0.3,0.67,0.2,R,7/10
1137,STAGE,"Nature's of such deepe trust, we shall much need:",0.27,0.3,0.67,0.2,R,7/10
1138,STAGE,You we first seize on,0.27,0.3,0.67,0.2,R,7/10
1139,STAGE,"Bast. I shall serue you Sir truely, how euer else",0.27,0.3,0.67,0.2,R,7/10
1140,STAGE,Glo. For him I thanke your Grace,0.27,0.3,0.67,0.2,R,7/10
1141,STAGE,Cor. You know not why we came to visit you?,0.27,0.5,0.67,0.2,R,7/10
1142,STAGE,"Reg. Thus out of season, thredding darke ey'd night,",0.27,0.3,0.67,0.2,R,7/10
1143,STAGE,"Occasions Noble Gloster of some prize,",0.27,0.3,0.67,0.2,R,7/10
1144,STAGE,Wherein we must haue vse of your aduise.,0.27,0.3,0.67,0.2,R,7/10
1145,STAGE,"Our Father he hath writ, so hath our Sister,",0.27,0.3,0.67,0.2,R,7/10
1146,STAGE,"Of differences, which I best thought it fit",0.27,0.3,0.67,0.2,R,7/10
1147,STAGE,To answere from our home: the seuerall Messengers,0.27,0.3,0.67,0.2,R,7/10
1148,STAGE,"From hence attend dispatch, our good old Friend,",0.27,0.3,0.66,0.2,R,7/10
1149,STAGE,"Lay comforts to your bosome, and bestow",0.27,0.3,0.66,0.2,R,7/10
1150,STAGE,"Your needfull counsaile to our businesses,",0.27,0.3,0.66,0.2,R,7/10
1151,STAGE,Which craues the instant vse,0.27,0.3,0.66,0.2,R,7/10
1152,STAGE,"Glo. I serue you Madam,",0.37,0.3,0.66,0.2,L,6/10
1153,STAGE,Your Graces are right welcome.,0.27,0.3,0.66,0.2,R,7/10
1154,STAGE,Exeunt. Flourish.,0.27,0.3,0.66,0.2,R,7/10
1155,STAGE,Scena Secunda.,0.27,0.3,0.66,0.2,R,7/10
1156,STAGE,"Enter Kent, and Steward seuerally.",0.27,0.3,0.66,0.2,R,7/10
1157,STAGE,"Stew. Good dawning to thee Friend, art of this house?",0.27,0.5,0.66,0.2,R,7/10
1158,STAGE,Kent. I,0.27,0.3,0.66,0.2,R,7/10
1159,STAGE,Stew. Where may we set our horses?,0.27,0.5,0.66,0.2,R,7/10
1160,STAGE,Kent. I'th' myre,0.27,0.3,0.66,0.2,R,7/10
1161,STAGE,"Stew. Prythee, if thou lou'st me, tell me",0.27,0.3,0.66,0.2,R,7/10
1162,STAGE,Kent. I loue thee not,0.27,0.3,0.66,0.2,R,7/10
1163,STAGE,Ste. Why then I care not for thee,0.27,0.3,0.66,0.2,R,7/10
1164,STAGE,"Kent. If I had thee in Lipsbury Pinfold, I would make",0.27,0.3,0.66,0.2,R,7/10
1165,STAGE,thee care for me,0.27,0.3,0.66,0.2,R,7/10
1166,STAGE,Ste. Why do'st thou vse me thus? I know thee not,0.27,0.5,0.66,0.2,R,7/10
1167,STAGE,Kent. Fellow I know thee,0.27,0.3,0.66,0.2,R,7/10
1168,STAGE,Ste. What do'st thou know me for?,0.27,0.5,0.66,0.2,R,7/10
1169,STAGE,"Kent. A Knaue, a Rascall, an eater of broken meates, a",0.27,0.3,0.66,0.2,R,7/10
1170,STAGE,"base, proud, shallow, beggerly, three-suited-hundred",0.27,0.3,0.66,0.2,R,7/10
1171,STAGE,"pound, filthy woosted-stocking knaue, a Lilly-liuered,",0.27,0.3,0.66,0.2,R,7/10
1172,STAGE,"action-taking, whoreson glasse-gazing super-seruiceable",0.27,0.3,0.66,0.2,R,7/10
1173,STAGE,"finicall Rogue, one Trunke-inheriting slaue, one that",0.27,0.3,0.66,0.2,R,7/10
1174,STAGE,"would'st be a Baud in way of good seruice, and art nothing",0.27,0.3,0.66,0.2,R,7/10
1175,STAGE,"but the composition of a Knaue, Begger, Coward,",0.27,0.3,0.66,0.2,R,7/10
1176,STAGE,"Pandar, and the Sonne and Heire of a Mungrill Bitch,",0.27,0.3,0.66,0.2,R,7/10
1177,STAGE,"one whom I will beate into clamours whining, if thou",0.27,0.3,0.66,0.2,R,7/10
1178,STAGE,deny'st the least sillable of thy addition,0.28,0.3,0.66,0.2,R,7/10
1179,STAGE,"Stew. Why, what a monstrous Fellow art thou, thus",0.28,0.3,0.66,0.2,R,7/10
1180,STAGE,"to raile on one, that is neither knowne of thee, nor",0.28,0.3,0.66,0.2,R,7/10
1181,STAGE,knowes thee?,0.28,0.5,0.66,0.2,R,7/10
1182,STAGE,"Kent. What a brazen-fac'd Varlet art thou, to deny",0.28,0.3,0.65,0.2,R,7/10
1183,STAGE,thou knowest me? Is it two dayes since I tript vp thy,0.28,0.5,0.65,0.2,R,7/10
1184,STAGE,"heeles, and beate thee before the King? Draw you rogue,",0.28,0.5,0.65,0.2,R,7/10
1185,STAGE,"for though it be night, yet the Moone shines, Ile make a",0.28,0.3,0.65,0.2,R,7/10
1186,STAGE,"sop oth' Moonshine of you, you whoreson Cullyenly",0.28,0.3,0.65,0.2,R,7/10
1187,STAGE,"Barber-monger, draw",0.28,0.3,0.65,0.2,R,7/10
1188,STAGE,"Stew. Away, I haue nothing to do with thee",0.28,0.3,0.65,0.2,R,7/10
1189,STAGE,"Kent. Draw you Rascall, you come with Letters against",0.28,0.3,0.65,0.2,R,7/10
1190,STAGE,"the King, and take Vanitie the puppets part, against",0.28,0.3,0.65,0.2,R,7/10
1191,STAGE,"the Royaltie of her Father: draw you Rogue, or",0.28,0.3,0.65,0.2,R,7/10
1192,STAGE,"Ile so carbonado your shanks, draw you Rascall, come",0.28,0.3,0.65,0.2,R,7/10
1193,STAGE,your waies,0.28,0.3,0.65,0.2,R,7/10
1194,STAGE,"Ste. Helpe, ho, murther, helpe",0.28,0.3,0.65,0.2,R,7/10
1195,STAGE,"Kent. Strike you slaue: stand rogue, stand you neat",0.28,0.3,0.65,0.2,R,7/10
1196,STAGE,"slaue, strike",0.28,0.3,0.65,0.2,R,7/10
1197,STAGE,"Stew. Helpe hoa, murther, murther.",0.28,0.3,0.65,0.2,R,7/10
1198,STAGE,"Enter Bastard, Cornewall, Regan, Gloster, Seruants.",0.28,0.3,0.65,0.2,R,7/10
1199,STAGE,"Bast. How now, what's the matter? Part",0.28,0.5,0.65,0.2,R,7/10
1200,STAGE,"Kent. With you goodman Boy, if you please, come,",0.28,0.3,0.65,0.2,R,7/10
1201,STAGE,"Ile flesh ye, come on yong Master",0.28,0.3,0.65,0.2,R,7/10
1202,STAGE,Glo. Weapons? Armes? what's the matter here?,0.28,0.9,0.65,0.2,R,7/10
1203,STAGE,"Cor. Keepe peace vpon your liues, he dies that strikes",0.28,0.3,0.65,0.2,R,7/10
1204,STAGE,"againe, what is the matter?",0.28,0.5,0.65,0.2,R,7/10
